"","1p36.33 ","1q21.1  ","1q21.3  ","1q22    ","1q44    ","2p14    ","2p13.3  ","2q22.1  ","3p21.31 ","3p21.1  ","3q23    ","3q26.2  ","4q31.3  ","4q35.1  ","5p15.33 ","5q11.2  ","5q31.2  ","5q33.3  ","5q35.3  ","6p24.3  ","6p24.2  ","6p21.33 ","6q21    ","7p21.3  ","7p15.2  ","7q34    ","8q13.1  ","8q24.21 ","9p13.2  ","9q22.2  ","9q34.13 ","10p14   ","10q22.3 ","10q25.2 ","11q13.3 ","11q23.1 ","11q23.3 ","12p13.32","12q24.31","14q11.2 ","14q32.33","15q15.1 ","15q23   ","15q24.2 ","16p13.13","16p11.1 ","17p13.2 ","17p11.2 ","17q22   ","18q23   ","19p13.3 ","19p13.11","20q11.22","20q13.12","20q13.33","21q22.11","22q11.22","22q13.1 ","1p32.3  ","1p22.1  ","1p13.1  ","2p23.3  ","2q31.1  ","2q37.1  ","3q26.32 ","4p16.3  ","4q22.1  ","5q21.1  ","6q25.2  ","7p22.3  ","8p23.2  ","8q24.13 ","8q24.3  ","9p21.3  ","10q24.32","11q22.2 ","12p13.1 ","12q23.3 ","12q24.33","13q12.11","13q14.2 ","14q23.3 ","16p13.3 ","16q12.1 ","16q23.1 ","16q24.3 ","17p13.1 ","17q21.2 ","17q25.3 ","18q12.2 ","20p13   ","22q13.33"
"MMRF_2515",-0.62455,1.5018,1.5355,1.5355,1.5355,0.45462,0.45462,0.4612,0.45956,0.45956,0.45956,0.45956,-0.019726,-0.019726,-0.0029091,0.0040243,0.52275,0.52275,0.52275,0.46639,0.46639,0.46639,0.46639,-0.0020784,-0.0020784,0.0031799,-0.022744,-0.022744,0.45513,0.45598,0.45598,-0.0031859,0,0,-0.024879,-0.024879,-0.024879,-0.0026322,-0.0026322,1.7453,-0.82307,-0.01037,-0.01037,-0.01037,0.43986,0.99821,-0.012989,-0.012989,-0.012989,0.46679,0.41898,0.41898,0.44935,0.44935,0.44935,0.0011093,0.38485,0.38485,-0.62455,-0.62455,-0.61748,0.45462,0.46588,0.45092,0.45956,-0.037809,-0.019726,0.52275,0.46639,-0.0020784,-0.49934,-0.022744,-0.022744,0.45513,0,-0.024879,-0.0026322,-0.0026322,-0.0026322,-0.55647,-0.5537,-0.62146,0.43986,-0.59087,-0.60022,-0.60022,-0.012989,-0.012989,-0.012989,0.46144,0.44935,0.38485
"MMRF_2539",0.98638,0.92614,0.017544,0.017544,0.0016642,-0.00075064,-0.00075064,-0.0056617,-0.0024938,-0.0024938,-0.0024938,0.99239,-0.010232,-0.010232,-0.0038779,-0.0038779,0.0044882,0.0044882,0.0044882,0.00024333,0.00024333,0.00024333,0.00024333,0.013632,0.013632,0.0016642,0.0034687,0.0034687,0.99654,0.99654,0.96391,0,0.00027728,0.00027728,1.9828,3.002,1.9721,-0.0018014,-0.0018014,0.99011,1.8971,2.0228,1.0059,1.0084,-0.011335,-0.0069195,-0.019863,-0.019863,-0.0038779,-0.012989,0.99966,0.99966,-0.0026322,-0.0026322,-0.0026322,-0.0085766,-0.010922,-0.010922,0.0036076,0.0036076,0.012237,-0.00356,-0.0056617,-0.005261,0.0027745,-0.005814,-0.010232,0.0044882,0.0029133,0.97131,0.0034687,0.0034687,0.0034687,0.99654,0.00027728,1.9828,-0.0018014,-0.0018014,-0.0018014,-0.010232,-0.010232,0.99011,-0.011335,-0.0069195,-0.012024,-0.035857,-0.019863,-0.0038779,-0.0038779,0,-0.0026322,-0.010922
"MMRF_2549",-0.2249,0.64653,0.6915,0.5697,0.5697,0.66715,0.66715,0.65882,0.67085,0.67085,0.67085,0.67085,-0.23288,-0.23288,0.65208,0.65208,0.67586,0.67252,0.66346,0.66974,0.66974,0.66974,2.2812,0.66456,0.66456,0.65259,0,0.010564,1.5429,0.68203,0.67215,-0.22576,-0.20014,-0.20014,-0.2154,-0.16013,-0.16013,-0.5433,-0.2233,-0.22108,0.65627,1.5554,1.5554,2.3554,-0.22896,-0.23557,0.58256,-0.23912,-0.23386,-1.1247,1.2578,1.2578,0.67456,-1.1209,0.58955,-0.25358,-0.2491,-0.2491,-0.2249,-0.2249,-0.2249,0.66998,0.66272,0.66272,0.67085,-0.23288,-0.23288,0.65208,0.4832,0.66456,-0.38201,0.010564,0.0416,1.5429,-0.20014,-0.16013,-0.5433,-0.2233,-0.2233,-1.1091,-1.2929,-0.22108,-0.22896,-0.23557,-0.23557,-0.23557,-0.23912,-0.23912,-0.23386,-0.22527,-0.21416,-0.2491
"MMRF_2557",-0.055095,0.48768,0.48768,0.48768,0.49277,-0.0036011,-0.0036011,0,0.99488,0.99488,0.99635,0.99635,0.0051359,0.0051359,1.0088,0.99729,0.99729,0.99729,0.99729,-0.0049844,-0.0049844,-0.0049844,-0.0049844,0.98129,0.98129,0.98039,-0.0089774,0.0062481,1.9275,1.9275,1.9275,-0.0085766,-0.0085766,-0.0085766,1.0174,1.0174,1.0174,-0.0095887,-0.035921,-0.0061728,-0.0061728,1.0197,1.0197,1.0197,-0.10118,-0.10118,0.84751,0.86076,0.93736,-0.0008316,1.7249,1.7249,-0.012989,-0.012989,-0.012989,1.9638,-0.067726,-0.067726,-0.0071958,-0.0071958,-0.0071958,-0.0036011,0,0,0.99635,-0.0056362,-0.0056362,0.99729,-0.0049844,0.98129,-0.0089774,0.0062481,-0.0047079,1.9275,-0.0085766,1.0174,-0.0095887,-0.0095887,-0.030404,-0.0017948,-0.0017948,-0.0061728,-0.10118,-0.10118,-0.10118,-0.10118,0.84751,0.93736,0.93736,-0.0080823,-0.012989,-0.067726
"MMRF_2562",-0.40915,0.525,0.544,0.544,0.544,0.18417,0.18417,0.1796,0.51874,0.51874,0.49857,0.49857,-0.3537,-0.3537,0.019783,-0.077078,0.92533,0.92533,0.92533,-0.022375,-0.022375,-0.022375,-0.98273,0.072971,0.072971,0.072971,0.76006,0.79714,1.1499,0.22653,0.22653,-0.23165,-0.18861,-0.20958,1.0115,1.0115,1.7753,-0.12447,-0.11304,0.062508,0.11506,1.0207,1.0493,1.0493,-0.4268,-0.4268,-0.043331,-0.043331,0.7213,0.99156,0.91833,0.91833,-0.55407,-0.55407,-0.55407,0.0015052,0,0,-0.40915,-0.40915,-0.44555,0.19954,-0.82838,-0.82838,0.49857,-0.36383,-0.41476,-0.077078,-0.98273,0.072971,0.033549,0.79714,0.79714,1.1499,-0.20958,1.0115,-0.12447,-0.11304,-0.11304,-0.9929,-0.9929,0.05025,-0.4268,-0.4268,-0.43535,-0.43535,-0.043331,-0.11064,-0.053611,0.99156,-0.65557,0
"MMRF_2568",0.0086135,0.0086135,0.0086135,0.0086135,0.0086135,0.014696,0.014696,0.0044411,0.019923,0.019923,0.013666,-0.01409,-0.018572,-0.018572,-0.005261,-0.005261,0.012749,0.012749,0.012749,0.006109,0.006109,-0.00093612,-0.016017,-0.033615,-0.0016629,-0.0016629,0.013772,0.013772,0,0,0,-0.0070576,-0.7826,-0.78725,0.010006,0.010006,0.010006,-0.85472,-0.0053992,0.0065262,0.0065262,0.0065571,0.0065571,0.0065571,-0.015054,-0.015054,-0.84211,-0.021098,-0.0063668,-0.0069195,0.72093,-0.028487,0.0034687,0.0034687,0.0034687,0.79103,-0.020687,-0.020687,0.0086135,0.0086135,0.0086135,0.014696,0.0044411,-0.79043,0,-0.0029091,-0.0029091,0.012749,-0.016017,-0.033615,-0.82619,0.013772,0.013772,0,-0.78725,0.010006,-0.85472,-0.0053992,-0.0053992,-0.018765,-0.018765,0.0065262,-0.015054,-0.015054,-0.015054,-0.015054,-0.84211,-0.0063668,-0.0063668,-0.0069195,0.0034687,-0.020687
"MMRF_2570",-0.019652,-0.0042361,-0.0042361,-0.0042361,0.0013263,-0.004551,-0.004551,-0.0050447,0.91581,0.91581,0.90282,0.90282,-0.02974,-0.02294,0.90725,0.90725,0.90725,0.90725,0.90725,0.023637,0.023637,0.023637,-0.92013,-0.0017232,-0.0017232,-0.0086367,-0.0017232,-0.0017232,1.7896,0.90544,1.8455,0.0078569,0.0078569,0.0078569,0.91633,0.91633,0.91633,-0.0047681,-0.0047681,0,0.012609,1.8497,1.8497,1.8497,-0.0010305,-0.0010305,-0.0023268,-0.0023268,-0.0023268,-0.0069797,0.9133,0.9133,0.014269,0.014269,0.014269,-0.013875,0.0063265,0.0063265,0.0063042,0.0063042,-0.0042361,0.011758,-0.005794,-0.005794,0.90282,-0.02974,-0.02974,0.90725,-0.92013,-0.0017232,-0.0017232,-0.0017232,-0.0017232,1.7896,0.0078569,0.91633,-0.0047681,-0.0047681,-0.0047681,-0.043932,-0.043932,0,-0.0010305,-0.90118,0.023505,0.023505,-0.0023268,-0.0023268,-0.0023268,-0.0069797,0.014269,0.0063265
"MMRF_2579",-0.0061331,-0.0061331,-0.0061331,-0.0061331,0.010146,0,0,0.0055529,0.0017479,0.0017479,0.011818,0.011818,0.013492,0.013492,0.011121,0.011121,0.011121,0.011121,-0.020157,0.0038854,0.0038854,0.0038854,0.0038854,0.0036076,0.0036076,-0.0053992,0.0016642,0.01395,0.0033299,-0.0027063,-0.023646,-0.005261,-0.005261,-0.005261,-0.0067813,0.98067,0.94507,0.00597,-0.0031894,-0.0034597,0,-0.0078863,-0.0078863,-0.0078863,-0.029311,-0.029311,-0.058596,-0.029721,-0.03245,0.0062481,-0.057654,-0.057654,-0.022744,-0.022744,-0.022744,0.00013863,-0.045093,-0.045093,-0.0061331,-0.0061331,-0.0061331,0,0.0055529,0.0055529,0.011818,0.013492,0.013492,0.011121,0.0038854,0.0036076,0.0016642,0.01395,-0.021378,0.0033299,-0.005261,0.98067,0.00597,-0.0031894,-0.0031894,-0.96373,-0.96373,0,-0.029311,-0.029311,-0.029311,-0.029311,-0.4911,-0.03245,-0.03245,0.0062481,-0.022744,-0.045093
"MMRF_2581",0.0070826,-0.017176,-0.017176,-0.017176,-0.016292,-0.013953,-0.013953,-0.036099,0.86592,0.86592,0.86592,0.86592,-0.019726,0.0012023,0.85878,0.86098,0.86098,0.86098,0.86098,-0.020549,-0.020549,-0.020549,-0.034752,-0.024266,-0.020412,-0.020412,-0.026852,-0.026852,0.89166,0.89166,0.89166,-0.005814,0,0,0.89387,0.89387,0.89387,-0.020482,0.04378,-0.013953,-0.013953,1.81,1.81,1.81,0.042307,0.021603,0.031859,0.031267,0.029184,0.22545,1.0902,0.96042,0.026373,0.026373,0.026373,-0.016429,-0.80468,-0.80468,0.0070826,0.0070826,0.0070826,-0.013953,-0.036099,0.030029,0.86592,0.85008,-0.019726,0.86098,-0.034752,-0.024266,-0.83978,-0.026852,-0.026852,0.89166,0,0.89387,-0.020482,0.04378,0.04378,-0.90937,-0.90806,-0.013953,0.042307,-0.0031003,0.039761,0.039761,0.031859,0.029184,0.029184,0.22545,0.026373,-0.80468
"MMRF_2590",-0.037082,0.8629,0.92351,0.92351,0.92351,-0.018216,-0.018216,0,0.0051791,0.0051791,0.0051791,0.0051791,0.03214,0.03214,0.96124,0.96124,0.95672,0.95672,0.95672,0.0084216,0.0084216,0.0084216,0.0084216,0.93406,0.93406,0.93406,0.010703,-0.04739,1.8544,1.8544,1.8544,-0.025072,-0.025072,-0.041804,-0.031498,-0.0094046,-0.0094046,-0.30745,-0.23325,0.42738,-0.015191,0.90331,0.90331,0.90331,-0.076412,-0.076412,-0.086102,-0.086102,-0.086102,0.0036054,0.74727,0.74727,-0.061823,-0.061823,-0.061823,-0.022332,-0.11926,-0.11926,-0.037082,-0.037082,-0.037082,-0.018216,0,0,0.0051791,-0.007472,0.03214,0.95672,-0.011198,0.93406,0.010703,0.010703,-0.04739,1.8544,-0.025072,-0.0094046,-0.23325,-0.23325,-0.23325,-0.93983,-0.93983,-0.015191,-0.076412,-0.076412,-0.076412,-0.076412,-0.086102,-0.086102,-0.091155,0.0044411,-0.061823,-0.11926
"MMRF_2538",-0.27407,0,0,0.0067672,0.0016176,0.0031317,0.0031317,0.049786,-0.08095,-0.0015614,0.035345,0.035345,0.058757,0.058757,0.015641,0.030554,-0.026547,-0.026547,-0.026547,0.0046665,0.0046665,-0.062531,-0.062531,-0.0054362,-0.0054362,0.00051751,0.020165,-0.041739,-0.005368,-0.04418,-0.04418,-0.10603,-0.038952,-0.038952,-0.029348,0.025353,-0.061006,-0.96977,-0.013713,0.0031539,-0.10631,0.94216,0.94216,0.94216,-0.64877,-0.043638,-0.11651,-0.11651,-0.10017,0.0073237,-0.17743,-0.17743,-0.10398,-0.10398,-0.10398,-0.01151,-1.0581,-1.0723,0,0,0,0.0031317,0.024651,-0.058863,0.035345,0.0044039,0.050639,0.030554,-0.062531,-0.0054362,0.020165,-0.94702,-0.041739,0.031398,-0.038952,0.025353,-0.96977,-0.013713,-0.013713,-0.9664,-0.9664,0.0031539,-0.62229,-0.68052,-0.68052,-0.68052,-0.11651,-0.10017,-0.10017,0.014917,-0.97851,-1.0723
"MMRF_2548",-0.98692,1.9856,1.0113,1.0113,1.014,0.0097276,0.0097276,-0.37662,0.016985,0.016985,-0.0038368,-0.0038368,-0.016433,-0.016433,0,0,0.018523,0.018523,0.029606,-0.97672,-0.97672,-0.98385,-0.9976,0.0029133,0.0029133,0.0029133,0.006785,0.006785,0.018383,0.018383,0.018383,-0.0091286,0.0091705,0.0091705,0.0065262,0.0065262,0.0065262,-0.07067,-0.07067,-0.30251,-0.94486,0.08392,0.08392,0.08392,0.0056919,-0.44921,0.008892,0.008892,0.008892,0.32705,-0.01409,-0.01409,0.018103,0.018103,-0.064508,-0.0037395,-0.47406,-0.47406,-0.98625,-0.98625,-0.98625,0.0097276,-0.00041585,-0.00041585,-0.0038368,-0.014228,-0.014228,-0.41564,-0.98541,0.0029133,0.0048579,0.006785,0.006785,0.018383,0.0091705,0.0065262,-0.07067,-0.07067,-0.07067,-0.054151,-0.054151,-0.90889,0.0056919,-0.97331,-0.97331,-0.992,0.008892,0.008892,0.0073609,0.32705,0.018103,-0.47406
"MMRF_2554",0.40061,0.70658,0.7448,0.7448,0.55,0.72508,0.72508,0.77772,0.12575,0.13944,0.15442,0.15442,-0.16205,-0.16205,0.65842,0.77637,0.75609,0.75609,0.55939,0.74252,0.74252,0.6792,-0.14952,-0.0008316,-0.0008316,-0.0045695,-0.14438,-0.91289,0.72414,0.71622,0.60341,-0.18923,-0.22453,-0.19775,0.69727,0.73872,0.73872,-0.16408,-0.23938,0.26232,-0.2629,1.6155,1.6155,1.6155,-0.2661,-0.21577,0.60997,0.60997,0.61643,-0.16955,1.2232,1.2842,-0.18836,-0.93799,-0.23899,0.71867,-0.27455,-0.28632,-0.91582,-0.15771,-0.92733,0.72023,0.74366,0.74366,0.15442,-0.79361,-0.14657,0.75609,-0.17246,-0.0008316,-0.20271,-0.91289,-0.21416,0.72414,-0.19775,0.73872,-0.16408,-0.16408,-0.23938,-0.94559,-0.14605,-0.16652,-0.2661,0.38089,0.31081,0.31081,0.60997,-0.080807,0.61643,-0.16955,-0.18836,-0.28632
"MMRF_2587",0.0097276,2.032,2.0348,2.0348,2.0253,-0.00097017,-0.00097017,-0.010614,0.01041,0.01041,-0.011749,-0.011749,-0.029721,-0.0080244,-0.014449,-0.014449,0,0,0,0.98039,0.98039,0.98039,0.98039,-0.0063668,-0.0063668,-0.0063668,-0.0063668,0.037782,1.6414,1.6125,1.6125,0.0034687,0.0075449,0.0075449,0.037076,0.26169,0.26169,-0.0037395,-0.0037395,0.047085,-0.0022168,0.0079156,0.0079156,0.0079156,0.004719,0.0070826,0.0013549,0.012655,0.98825,-0.0067538,1.0007,1.0007,0.12182,0.12182,0.12182,0.029325,0.025671,0.025671,0.0097276,0.0097276,0.0097276,-0.00097017,-0.010614,0.021183,-0.011749,0.023706,-0.85528,0,-0.99708,-0.0063668,-0.0063668,0.037782,0.037782,1.5823,0.0075449,-1.258,-0.0037395,-0.0037395,-0.0037395,-0.021373,-0.99861,-0.0022168,0.004719,0.0070826,0.0070826,0.038206,0.0013549,0.012655,0.0090312,-0.0067538,0.12182,0.025671
"MMRF_2622",-0.058596,0.01178,-0.013264,-0.013264,-0.013264,0.028053,0.028053,0.0024969,0.0058309,0.0058309,0.0058309,0.0058309,0.050663,0.036935,0.011958,0.011958,0.011958,0.011958,0.011958,0.017035,0.017035,0.017035,0.017035,0.0054139,0.353,0.0040243,0,-0.0027082,-0.029496,-0.029496,-0.10092,-0.015604,-0.015604,-0.03243,-0.026873,-0.0016519,-0.0016519,0.0090835,-0.010922,0.022725,-0.020138,-0.029448,-0.032041,-0.032041,-0.057924,-0.057924,-0.066922,-0.066922,-0.066922,0.032422,-0.076275,-0.076275,-0.054286,-0.054286,-0.054286,-0.0037364,-0.094328,-0.094328,-0.058596,0.01178,0.01178,-0.010094,0.0024969,0.0024969,0.0058309,-0.054825,0.050663,0.011958,-0.011299,0.0054139,0,-0.0027082,-0.0027082,0.020903,-0.03243,-0.0016519,0.019112,-0.010922,-0.010922,0.0085416,-0.64574,-0.020138,-0.057924,-0.057924,-0.057924,-0.057924,-0.066922,-0.066922,-0.066922,0.0081959,-0.054286,-0.094328
"MMRF_1546",-0.58946,0.018726,0.018726,0.018726,-0.5825,0.017746,0.017746,0.00367,0.011726,0.011726,0.0085299,0.0085299,-0.59122,-0.59122,0.59382,0.59382,0.59382,0.59382,0.59382,0.04322,0.61488,0.0063105,0.005044,0.012596,0.012596,0.63855,-0.5826,-0.5826,0.58765,0.61017,0.61017,-0.57798,-0.57798,-0.56954,0.59412,0.61599,0.61599,-0.58349,-0.58349,-0.57669,-0.57669,0.61613,0.61613,0.61613,-0.59581,-0.58711,0.0031145,0.0031145,0.0031145,-1.1681,-0.034843,-0.034843,-0.56898,-0.56898,-0.56898,-0.58241,-0.58574,-0.58574,-0.57373,-0.57373,-0.57373,0.017746,0.00367,0.016628,0.0085299,-0.58897,-0.59122,0.59382,0.005044,0.012596,-0.57531,-0.5826,-0.5763,0.58765,-0.56954,0.61599,-0.58349,-0.58349,-0.58349,-0.58221,-0.58221,-0.57669,-0.59581,-0.58711,-0.58711,-0.58711,0.0031145,0.0031145,0.0031145,-1.1681,-0.56898,-0.57674
"MMRF_2401",-0.086468,0.873,0.9142,0.9142,1.79,0.012237,0.012237,0.0024969,0.012991,0.012991,0.042307,0.042307,0.12874,0.12874,0.030804,0.030804,0.041895,0.097106,0.097106,-0.072675,-0.072675,-0.072675,-0.072675,-0.020824,-0.020824,0.016781,0.013772,0.013772,-0.014916,-0.014916,-0.014916,-0.91213,-0.019863,-0.019863,-0.023429,-0.027398,-0.027398,-0.054151,-0.067338,0.019783,0.0011093,0.0050001,-0.017803,-0.017803,-0.04428,-0.04428,-0.053341,-0.053341,-0.053341,0.0114,-0.081871,-0.081871,-0.035721,-0.035721,-0.035721,0.0044411,-0.073877,-0.073877,-0.024114,-0.89005,-0.89005,0.012237,-0.88635,-0.88635,0.0060422,-0.01409,0.12874,0.041895,-0.072675,-0.15671,0.013772,0.013772,0.013772,-0.014916,-0.019863,-1.2929,-0.88557,0,-0.067338,-0.89918,-0.89918,0.0011093,-0.09706,-0.04428,-0.04428,-0.04428,-0.053341,-0.053341,-0.053341,0.0114,-0.035721,-0.096041
"MMRF_2595",0.001803,0.93117,0.93117,0.93117,0.93117,-0.029762,-0.029762,-0.063838,1.027,1.027,1.8315,0.8572,0.82353,0.82353,0.83939,0.89006,0.89006,0.89006,0.89006,0.88275,0.88275,0.88275,0.88275,1.8161,1.8161,2.8236,-0.068797,-0.068797,0.91549,0.92513,0.92513,-0.055634,-0.062379,-0.028491,-0.047124,-0.047124,-0.047124,-0.058742,-0.012851,-0.052126,-0.018078,0.96987,0.96987,0.96987,0.70008,-0.016841,-0.033405,3.6569,0.98018,-0.088374,0.95795,0.95795,-0.0070576,-0.0070576,-0.0070576,-0.065207,0.022585,0.022585,-0.041567,-0.041567,-0.041567,-0.04211,-0.072813,-0.045228,-0.16013,0.8703,0.82431,0.89006,0.89227,1.8161,-0.068797,-0.068797,-0.0033655,0.91549,-0.028491,-0.047124,-0.058742,-0.012851,-0.012851,-1.0459,-1.0459,-0.052126,0,-0.016841,0.0070621,0.0070621,-0.033405,0.0022193,0.98018,-0.074945,-0.0070576,0.022585
"MMRF_2598",-0.03286,-0.03286,-0.045081,-0.045081,-0.062764,-0.0074065,-0.0074065,0.008892,0.93244,0.93244,0.98349,0.98349,0.011818,0.011218,0.10643,0.10643,0.02504,0.036088,0.036088,-0.020549,-0.020549,-0.020549,-0.0034627,-0.0020784,-0.0020784,-8.4226e-05,0.010938,0.010938,1.3889,1.3889,1.3889,-0.015312,-0.019589,-0.019589,0.9467,0.9467,0.9467,-0.98716,-0.021921,0.48354,-1.0314,1.9166,1.8941,1.8941,-0.1004,-0.047124,-0.06585,-0.06585,-0.06585,0.46913,0.7637,0.7637,-0.040345,-0.040345,-0.040345,-0.012576,-0.085457,-0.085457,-0.03286,-0.03286,-0.03286,-0.013264,0.008892,-0.069198,0.98349,-0.016792,0.011818,0.056701,-0.54854,-0.0020784,-0.0099565,0.010938,-0.09644,1.4514,-0.019589,0.9467,-0.98716,-0.021921,-0.021921,-0.99748,0.0072217,-0.011473,-0.1004,-0.047124,-0.079609,-0.079609,-0.06585,-0.06585,-0.080541,0.46913,-0.040345,-0.085457
"MMRF_2614",0,0,0,0,0.042166,-0.012851,-0.012851,0.36969,0.8483,0.8483,0.83333,0.82142,0.37051,-0.058596,1.6948,1.6948,1.6948,1.6948,1.6948,0.91674,0.74784,0.74784,0.64249,0.82882,0.82882,0.83884,-0.033108,-0.029994,1.1011,1.1516,1.1516,-0.022058,-0.022058,-0.022058,0.86513,0.86513,0.86513,-0.017803,-0.017803,-0.023977,-0.0046512,0.86851,0.86851,0.86851,-0.010309,-0.010309,0.52328,0.52328,0.52328,-0.027671,0.85047,0.85047,0.074408,0.074408,0.074408,-0.030677,-0.076012,-0.076012,0,0,0,-0.012851,-0.042236,-0.018078,0.82142,-0.041295,-0.05752,1.6948,0.64249,0.82882,-0.014833,-0.029994,0.013213,1.1011,-0.022058,0.86513,-0.017803,-0.017803,-0.017803,-0.037762,-0.039915,-0.023977,-0.010309,-0.010309,0.021323,0.021323,0.52328,0.52328,0.52328,-0.027671,0.074408,-0.076012
"MMRF_2574",-0.12386,1.5697,1.5697,1.5697,1.3185,1.0272,1.0272,0.0036076,-0.023429,-0.017391,-0.0466,0.066515,0.050108,0.050108,0.027778,0.027778,0.9709,0.9709,-0.068797,1.9537,1.9537,0.89026,-0.98273,0.0080567,0.0080567,0.0080567,0.010424,0.010424,0.033972,0.033972,0.033972,-0.021127,-0.021127,-0.021127,-0.025086,-0.025086,-0.025086,-0.034631,-0.042012,-0.019314,-1.0212,-0.010646,0.77772,0.77772,-0.10802,-0.059673,-0.78538,-0.089879,-0.076945,0.010146,0.78311,0.78311,-0.066386,-0.066386,-0.066386,-0.0096806,-0.11024,-0.11024,-0.14124,-0.14124,-0.14124,-0.02603,0.0036076,-1.0202,0.066515,-1.0227,0.043179,0.027778,-1.0164,0.0080567,-1.0164,0.010424,0.010424,0.033972,-0.021127,-0.025086,-0.034631,-0.042012,-0.042012,-0.98569,-0.98569,-0.019314,-0.10802,-0.059673,-0.059673,-0.059673,-0.78538,-0.076945,-0.076945,0.010146,-0.066386,-0.11024
"MMRF_2605",-0.88829,-0.0020973,-0.0020973,-0.0020973,-0.0020973,0.0016453,0.0016453,0.012357,0.00040619,0.00040619,0.021444,0.016772,0.031839,0.031839,0.015847,0.015847,0.015847,0.015847,0.015847,0.0041892,0.0041892,0.0041892,0.020744,0.0037276,0.0037276,0,-0.0034816,-0.0034816,-0.0045884,-0.0045884,-0.0045884,-0.010251,-0.010251,-0.010251,0.12916,0.12916,0.12916,-0.0014047,-0.0014047,0.079283,0.079283,0.0080851,-0.0116,-0.0116,-1.0113,-0.9953,-0.056595,-0.056595,-0.056595,0.0099873,-0.078962,-0.078962,-0.030013,-0.030013,-0.030013,0.0028944,-0.068146,-0.068146,-0.88829,-0.88829,-0.88829,-0.014249,0.012357,0.012357,0.016772,-0.89642,0.031839,0.015847,0.020744,0.0037276,-0.0034816,-0.0034816,-0.0034816,-0.0045884,-0.010251,0.12916,-0.0014047,-0.0014047,-0.0014047,-0.99265,-0.97154,0.079283,-1.0113,-0.9953,-1.0141,-1.0141,-0.056595,-0.056595,-0.056595,0.0099873,-0.030013,-0.068146
"MMRF_2596",-0.079803,0.0019587,0.0019587,0.0019587,0.0019587,-0.01354,-0.01354,-0.0084385,-0.014916,-0.014916,0.9363,0.9363,0.0027282,0.0027282,0.9076,0.94486,0.94486,0.94486,0.94486,-0.020138,-0.020138,-0.020138,0,0.93061,0.93061,0.93061,0.0027745,0.0027745,0.8874,0.8874,0.8874,-0.023566,-0.023566,-0.031153,0.92411,0.92411,0.92411,-0.018765,-0.018765,-0.021246,-0.021246,0.91481,0.91824,0.91824,-0.073476,-0.073476,-0.058731,-0.058731,-0.058731,1.8021,0.8048,0.8048,-0.022332,-0.94144,-0.17335,0.89006,-0.98287,-0.98287,-0.079803,-0.079803,-0.04577,-0.01354,-0.0084385,-0.0084385,0.9363,-0.034359,0.0065262,0.94486,0,0.93061,-0.93238,0.0027745,-0.039221,0.8874,-0.031153,0.92411,-0.018765,-0.018765,-0.094485,-0.94817,-0.94817,-0.021246,-0.073476,-0.96198,-0.98407,-0.98407,-0.058731,-0.058731,-0.058731,1.8021,-0.022332,-0.99979
"MMRF_2599",-0.0078863,0.0012481,0.0012481,0.0012481,-0.0092666,-0.0065347,-0.0065347,0,0.95672,0.95672,0.95672,0.95672,-0.00055444,-0.00055444,0.95611,0.95611,0.95611,0.95611,0.95611,-0.0038779,-0.0038779,-0.0038779,0.00048032,0.94241,0.94241,0.93081,-0.007806,0.0030522,0.95939,0.95939,0.95939,-0.0076101,-0.0076101,-0.0096237,-0.0013858,-0.0013858,-0.0013858,0.89527,-0.0051227,0.95713,0.94629,1.8898,1.9165,1.8928,-0.034495,-0.027808,-0.035312,-0.035312,-0.031029,0.017124,0.8699,0.8699,-0.010232,-0.010232,-0.010232,-0.0088526,-0.030267,-0.030267,-0.0078863,-0.0078863,-0.0078863,0.00097064,0,0,0.95672,-0.00055444,-0.00055444,0.95611,0.00048032,0.94241,-0.007806,0.0056919,0.0030522,0.95939,-0.0096237,-0.0013858,-0.0051227,-0.0051227,-0.0051227,-0.0019399,-0.0019399,-0.98421,-0.034495,-0.027808,-0.033237,-0.033237,-0.035312,-0.035312,-0.031029,0.017124,-0.010232,-0.030267
"MMRF_2597",-0.0055375,0.9557,0.9557,0.9557,0.95836,-0.0018589,-0.0018589,0.00049617,0.96021,0.96617,0.96637,0.96637,0.0008063,0.0008063,0.95324,0.96793,0.96793,0.96793,0.96793,0.96267,0.96267,0.96267,0.96267,-0.006505,-0.006505,0.9302,-0.007472,-0.007472,0.94384,0.94384,0.94384,-0.0069195,-0.0073339,-0.0073339,0,0,0,-0.0018014,-0.022332,0.9637,-0.97032,1.0069,1.0069,1.0069,-0.018216,-0.018216,-0.032723,-0.061286,0.0016762,0.00013376,0.8566,0.8566,-0.010646,-0.010646,-0.010646,0.0091705,0.0099135,-0.0069195,-0.0055375,-0.0055375,-0.0055375,-0.0015243,0.00049617,-0.022058,0.96637,-0.0034627,0.0008063,0.96793,0.96267,-0.006505,-0.007472,-0.007472,-0.002766,0.94384,-0.0073339,0,-0.0018014,-0.0018014,-0.022332,-0.9696,-0.9696,0.9637,-0.018216,-0.018216,-0.018216,-0.018216,-0.032723,-0.018628,-0.027124,0.00013376,-0.010646,-0.0069195
